up:P62489	rno:117017
up:Q9SN35	ath:AT4G18800
up:Q9LK99	ath:AT3G15060
up:Q39222	ath:AT1G16920
up:Q96283	ath:AT3G46830
up:Q9FK68	ath:AT5G45750
up:Q9S810	ath:AT1G28550
up:P28185	ath:AT1G06400
up:Q1PEX3	ath:AT2G33870
up:Q9FIF9	ath:AT5G59150
up:Q40523	nta:107829726
up:Q40723	osa:4338288
up:P51996	sce:YGL210W
up:P38555	sce:YER031C
up:Q9FE79	ath:AT5G47960
up:P25766	osa:4346614
up:Q9WTL2	mmu:53868
up:Q58DW6	bta:506482
up:E2RQ15	cfa:490418
up:P57735	hsa:57111
up:Q9LH50	ath:AT3G12160
up:Q40522	nta:107766135
up:Q9FJN8	ath:AT5G65270
up:Q9SMQ6	ath:AT4G39990
up:Q550H6	ddi:DDB_G0277101
up:Q9FGK5	ath:AT5G47520
up:P28187	ath:AT2G43130
up:P19892	ath:AT1G05810
up:Q9SIP0	ath:AT2G31680
up:Q9SRS5	ath:AT3G07410
up:Q0WQN4	ath:AT1G18200
up:P13255	rno:25134
up:Q14749	hsa:27232
up:Q9QXF8	mmu:14711
up:Q29555	ssc:397444
up:P06733	hsa:2023
up:P51913	gga:396017
up:Q5R6Y1	pon:100173448
up:Q4R5L2	mcf:101865076
up:Q9PVK2	amj:102573637
up:P04764	rno:24333
up:P17182	mmu:13806
up:P17182	mmu:433182
up:P19140	apla:101793724
up:B5DGQ7	sasa:100194636
up:B5DGQ7	sasa:100196671
up:Q9XSJ4	bta:281141
up:O57391	gga:395689
up:Q3ZC09	bta:540303
up:P25704	ocu:100008769
up:Q27527	cel:CELE_T21B10.2
up:P15429	rno:25438
up:P07323	rno:100911625
up:P07323	rno:24334
up:P09104	hsa:2026
up:P21550	mmu:13808
up:P17183	mmu:13807
up:Q1KYT0	ssc:692156
up:P13929	hsa:2027
up:P15007	dme:Dmel_CG17654
up:P26300	sly:544068
up:Q42971	osa:4348176
up:P42896	rcu:8288376
up:P25696	ath:AT2G36530
up:P42895	zma:542316
up:Q54RK5	ddi:DDB_G0283137
up:P26301	zma:732811
up:Q9C9C4	ath:AT1G74030
up:Q70CP7	kla:KLLA0_A09185g
up:P30575	cal:CAALFM_C108500CA
up:Q6FQY4	cgr:CAGL0I02486g
up:P00924	sce:YGR254W
up:Q8IJN7	pfa:PF3D7_1015900
up:Q756H2	ago:AGOS_AER294C
up:Q6BI20	dha:DEHA2G14058g
up:Q7RV85	ncr:NCU10042
up:P40370	spo:SPBC1815.01
up:Q12560	aor:AO090003000055
up:Q6BTB1	dha:DEHA2D02112g
up:Q6C1F3	yli:YALI0F16819g
up:Q5B135	ani:AN5746.2
up:Q96X30	afm:AFUA_6G06770
up:Q9HDT3	aalt:CC77DRAFT_949988
up:P0CX10	sce:YOR393W
up:P0CX10	sce:YPL281C
up:P42222	sce:YMR323W
up:P00925	sce:YHR174W
up:Q6FTW6	cgr:CAGL0F08261g
up:Q55F83	ddi:DDB_G0268214
up:Q8NKC2	spo:SPBPB21E7.01c
up:O59605	pho:PH1942
up:B6YUB8	ton:TON_1613
up:C5A2S7	tga:TGAM_0077
up:Q5JEV6	tko:TK2106
up:A5N2N5	ckl:CKL_3378
up:A6LJF0	tme:Tmel_0174
up:Q60173	mja:MJ_0232
up:C0Z6L3	bbe:BBR47_52350
up:Q3AFC8	chy:CHY_0284
up:B7IFN4	taf:THA_405
up:Q9F2Q3	sco:SCO3096
up:Q8U477	pfu:PF0215
up:A7GUR7	bcy:Bcer98_3678
up:Q12VE5	mbu:Mbur_1687
up:C5D7M1	gwc:GWCH70_2958
up:Q11QE1	chu:CHU_3133
up:Q72H85	tth:TT_C1610
up:A4ISP4	gtn:GTNG_3003
up:Q3ZX11	deh:cbdbA573
up:A6US08	mvn:Mevan_1383
up:A5GEW5	gur:Gura_1780
up:A1R485	aau:AAur_1263
up:Q15QR6	pat:Patl_3266
up:B9M3M1	geo:Geob_3099
up:B8HEU5	ach:Achl_1220
up:Q8PT81	mma:MM_2836
up:Q8P9Z3	xcc:XCC1700
up:Q468E2	mba:Mbar_A2850
up:Q3Z8W4	det:DET0593
up:P42848	tma:TM0877
up:P42848	tmi:THEMA_00250
up:P42848	tmw:THMA_0899
up:Q1ISS7	aba:Acid345_1070
up:Q67SV9	sth:STH249
up:Q6HBF3	btk:BT9727_4814
up:A5WG13	prw:PsycPRwf_1664
up:B0K6X6	tex:Teth514_1310
up:Q5KVE7	gka:GK3054
up:B0K882	tpd:Teth39_0735
up:A9VQ48	bwe:BcerKBAB4_4927
up:Q74AR6	gsu:GSU2286
up:A5FRM5	deb:DehaBAV1_0568
up:Q73P50	tde:TDE0949
up:Q9UXZ0	pab:PAB1126
up:B1LCF4	trq:TRQ2_0050
up:Q631M2	bcz:BCE33L4824
up:A4F804	sen:SACE_0838
up:C1CXJ3	ddr:Deide_00030
up:A0PYP4	cno:NT01CX_1414
up:A0B7E8	mtp:Mthe_0833
up:Q1Q9K6	pcr:Pcryo_1870
up:B8GAX5	cag:Cagg_3739
up:Q5GYK4	xoo:XOO2963
up:A0L7X8	mgm:Mmc1_1562
up:Q8TQ79	mac:MA_1672
up:Q8KG25	cte:CT0145
up:A0JU21	art:Arth_1147
up:Q8TUV6	mka:MK1647
up:Q82HH5	sma:SAVERM_3533
up:Q8R967	tte:TTE1759
up:Q4L4K7	sha:SH2109
up:Q3BUT0	xcv:XCV1752
up:Q3ATQ5	cch:Cag_0347
up:Q8PLS0	xac:XAC1719
up:B9KA91	tna:CTN_1698
up:Q3A578	pca:Pcar_1230
up:A5CTA8	cmi:CMM_2263
up:Q97L52	cac:CA_C0713
up:A6UUM2	mae:Maeo_0609
up:Q6AAB8	pac:PPA0545
up:B0RH60	cms:CMS2456
up:Q24MW5	dsy:DSY4838
up:A1SF66	nca:Noca_0928
up:Q8CPY3	sep:SE0561
up:Q39T27	gme:Gmet_2372
up:Q5R143	ilo:IL0772
up:Q898R0	ctc:CTC_00382
up:B9DJJ9	sca:SCA_0428
up:Q1J2H6	dge:Dgeo_0004
up:Q6ADR6	lxx:Lxx17200
up:Q0B080	swo:Swol_0276
up:A7HNS8	fno:Fnod_1726
up:B1GYL7	rsd:TGRD_627
up:Q9RR60	dra:DR_2637
up:Q0TQZ2	cpf:CPF_1505
up:Q65EN2	bli:BL03468
up:Q65EN2	bld:BLi03661
up:A4SGL6	pvi:Cvib_1615
up:Q6MPQ2	bba:Bd0796
up:Q8XKU4	cpe:CPE1299
up:B1HVS4	lsp:Bsph_0468
up:B3QQT2	cpc:Cpar_1893
up:B0S1G7	fma:FMG_0789
up:A6TU30	amt:Amet_3576
up:A7NFI9	rca:Rcas_0074
up:Q2G662	nar:Saro_2223
up:A9WCM4	cau:Caur_3808
up:B0TK04	shl:Shal_1222
up:A6LR09	cbe:Cbei_0602
up:C5C093	bcv:Bcav_1018
up:Q1B439	mmc:Mmcs_4240
up:C6BSL8	dsa:Desal_3426
up:A5V1W0	rrs:RoseRS_4532
up:Q6NI61	cdi:DIP0917
up:Q8KNX9	bfr:BF1188
up:Q181T5	cdf:CD630_31700
up:B3EUH8	aas:Aasi_0151
up:A8H1S5	spl:Spea_1185
up:B4SR86	smt:Smal_1452
up:A8FHJ0	bpu:BPUM_3053
up:P64079	sam:MW0738
up:Q72XY5	bca:BCE_5238
up:P37869	bsu:BSU33900
up:Q9K717	bha:BH3556
up:C4XLR9	dma:DMR_11660
up:Q12PZ4	sdn:Sden_1196
up:A3QC77	slo:Shew_1205
up:O66778	aae:aq_484
up:A7Z8Y1	bay:RBAM_031260
up:B2V9N8	sul:SYO3AOP1_1042
up:Q6M075	mmp:MMP0396
up:Q815K8	bce:BC5135
up:B7IP20	bcg:BCG9842_B5703
up:Q8YRB0	ana:all3538
up:B5EGF2	gbm:Gbem_0996
up:B1VFL0	cur:cu0589
up:Q316Q0	dde:Dde_0295
up:A8L149	fre:Franean1_0807
up:Q28RE8	jan:Jann_1797
up:A9BDH2	pmj:P9211_02271
up:Q2RLT8	mta:Moth_0266
up:B1KTJ8	cbl:CLK_3412
up:C0R5N4	wri:WRi_002510
up:B1V8R6	pal:PA0059
up:Q8ENP5	oih:OB2434
up:A7FQP0	cba:CLB_0271
up:B2FK88	sml:Smlt1715
up:A0R3B8	msm:MSMEG_5415
up:A0R3B8	msg:MSMEI_5267
up:A0R3B8	msb:LJ00_26760
up:B9EAH1	mcl:MCCL_0525
up:B3EEQ2	cli:Clim_0186
up:B6YQN5	aps:CFPG_244
up:B4SGB2	pph:Ppha_2689
up:A9BIS7	pmo:Pmob_1722
up:P0DM31	efa:EF1961
up:A7G9Y3	cbf:CLI_0295
up:A6W6X2	kra:Krad_1073
up:Q21V37	rfr:Rfer_2650
up:C0QI43	dat:HRM2_26850
up:Q49W03	ssp:SSP1912
up:C3PFA7	car:cauri_0914
up:Q1GI52	sit:TM1040_0931
up:C4K4K1	hde:HDEF_0766
up:B8FKT4	dal:Dalk_2764
up:B9MEQ4	dia:Dtpsy_0912
up:C4LHL7	ckp:ckrop_0551
up:C1FQW6	cby:CLM_0280
up:A5FN12	fjo:Fjoh_0368
up:A4FZA6	mmq:MmarC5_1242
up:B2A6Z1	nth:Nther_2015
up:Q88YH3	lpl:lp_0792
up:Q8NRS1	cgl:NCgl0935
up:Q8NRS1	cgb:cg1111
up:Q2FQL9	mhu:Mhun_1018
up:C5CSV6	vap:Vapar_3446
up:A1W4R1	ajs:Ajs_0997
up:P64075	lin:eno
up:B2J1R2	npu:Npun_R3508
up:Q8FQS7	cef:CE1042
up:Q47DI1	dar:Daro_2364
up:A1BD13	cph:Cpha266_0223
up:Q71WX1	lmf:LMOf2365_2428
up:B1KPT6	swd:Swoo_3350
up:Q4JU51	cjk:jk1483
up:Q47SV1	tfu:Tfu_0428
up:B8HQY9	cyn:Cyan7425_3486
up:A9LZL4	nmn:NMCC_1198
up:A1APJ8	ppd:Ppro_1654
up:A6VJ31	mmz:MmarC7_1394
up:Q6FAT9	aci:ACIAD2001
up:Q2J619	fra:Francci3_3923
up:Q5F8Z2	ngo:NGO0617
up:Q5LQL4	sil:SPO2474
up:A1S4D7	saz:Sama_1036
up:Q73HQ2	wol:WD_0494
up:B2UY16	cbt:CLH_2806
up:Q7UIR2	rba:RB12381
up:A6WR28	sbm:Shew185_3136
up:Q9PDT8	xfa:XF_1291
up:A8LQL4	dsh:Dshi_2145
up:Q9JU46	nma:NMA1495
up:Q9JZ53	nme:NMB1285
up:A3D795	sbl:Sbal_3127
up:B2TPW4	cbk:CLL_A3055
up:B6IQ30	rce:RC1_0117
up:A0KU82	shn:Shewana3_1116
up:Q1QZX7	csa:Csal_0619
up:Q0C0R3	hne:HNE_1980
up:Q89Z05	bth:BT_4572
up:Q9HXZ5	pae:PA3635
up:Q110V4	ter:Tery_2793
up:A8FSS8	sse:Ssed_1290
up:B0V677	aby:ABAYE1669
up:B7H227	abb:ABBFA_001557
up:Q0HL72	she:Shewmr4_1115
up:C1A7Y3	gau:GAU_1301
up:A6L3M9	bvu:BVU_2641
up:Q5YQ30	nfa:NFA_48590
up:A0LEC9	sfu:Sfum_0078
up:Q3SL43	tbd:Tbd_0621
up:Q2SKX0	hch:HCH_01867
up:C1A306	rer:RER_42830
up:C4L5H4	eat:EAT1b_0860
up:C3KZ49	cbi:CLJ_B0278
up:Q2Y9P0	nmu:Nmul_A1228
up:Q8EBR0	son:SO_3440
up:Q87DY6	xft:PD_0543
up:Q3B1G7	plt:Plut_1972
up:B2GM13	krh:KRH_17820
up:B1Y4K4	lch:Lcho_1174
up:A7MQZ0	esa:ESA_00523
up:B3E2S8	glo:Glov_2019
up:Q04SI9	lbj:LBJ_1561
up:B5XV19	kpe:KPK_0999
up:Q0RCG8	fal:FRAAL6233
up:A5FUW3	acr:Acry_0167
up:Q8DL40	tel:tlr0658
up:Q5N3P4	syc:syc0886_c
up:Q3YY77	ssn:SSON_2936
up:A8MFY2	aoe:Clos_0973
up:Q74K78	ljo:LJ_0875
up:B9MS47	ate:Athe_1403
up:B0S8S8	lbf:LBF_1652
up:Q31G68	tcx:Tcr_1260
up:B4RVU5	amc:MADE_1004715
up:A4XKV0	csc:Csac_1950
up:Q1H011	mfa:Mfla_1909
up:Q5WDK9	bcl:ABC3017
up:A0M568	gfo:GFO_2809
up:P74934	tpa:TP_0817
up:B3QXY4	cts:Ctha_1048
up:Q7V483	pmt:PMT_2083
up:Q9A7J9	ccr:CC_1724
up:A6SXG3	mms:mma_1270
up:B0SYX8	cak:Caul_2762
up:Q3J3H9	rsp:RSP_2491
up:C1AY93	rop:ROP_58410
up:P0A6Q0	ecc:c3344
up:A1TEE4	mva:Mvan_4771
up:A4T6L5	mgi:Mflv_1954
up:Q164E3	rde:RD1_3142
up:B7GTK2	bln:Blon_1836
up:B7GTK2	blon:BLIJ_1901
up:A4WR18	rsq:Rsph17025_0930
up:Q0S4I1	rha:RHA1_ro05777
up:Q6YQT9	poy:PAM_284
up:A8M2Y3	saq:Sare_0833
up:A6TD53	kpn:KPN_03123
up:B3CNP3	wpi:WP0205
up:B0C9F0	amr:AM1_3978
up:Q03AK4	lca:LSEI_0970
up:A1KUB6	nmc:NMC1220
up:A2CDE2	pmf:P9303_27721
up:Q2IID9	ade:Adeh_1642
up:Q2RT60	rru:Rru_A1885
up:Q042F4	lga:LGAS_1305
up:Q0I6K2	syg:sync_2732
up:B4S487	paa:Paes_0278
up:C1DCC3	lhk:LHK_00547
up:A1VLH1	pna:Pnap_1183
up:Q48F79	psp:PSPPH_3820
up:Q8DTS9	smu:SMU_1247
up:Q4A740	msy:MS53_0009
up:C5C987	mlu:Mlut_04980
up:B8GQ75	tgr:Tgr7_1184
up:Q2FLB5	mhu:Mhun_1101
up:Q3M7B2	ava:Ava_3517
up:B2KBA5	emi:Emin_0370
up:B4UDM8	ank:AnaeK_2217
up:A0PW55	mul:MUL_4631
up:P33675	zmo:ZMO1608
up:Q5ZTX1	lpn:lpg2037
up:B8JAC4	acp:A2cp1_2305
up:A3DBQ5	cth:Cthe_0143
up:Q7U3T1	syw:SYNW2348
up:Q4ZWQ8	psb:Psyr_1363
up:Q83FF7	twh:TWT_783
up:A7HCC4	afw:Anae109_2168
up:Q0AD93	net:Neut_2482
up:Q886M3	pst:PSPTO_1554
up:B2VFY8	eta:ETA_27200
up:Q8G5I9	blo:BL1022
up:B3WCW7	lcb:LCABL_11330
up:A8IBF3	azc:AZC_3061
up:A7I455	cha:CHAB381_1786
up:B2HDI5	mmi:MMAR_4462
up:B1YLD8	esi:Exig_2393
up:A5IDM2	lpc:LPC_1523
up:B7KL24	cyc:PCC7424_4022
up:Q1MS78	lip:LI0091
up:Q128E4	pol:Bpro_3184
up:A5GPE0	syx:SynWH7803_2379
up:Q2NAQ1	eli:ELI_05740
up:Q7NIR1	gvi:gll2121
up:Q5FNN5	gox:GOX2279
up:Q4KHF6	pfl:PFL_1196
up:B5FTU9	sed:SeD_A3266
up:A5V3E8	swi:Swit_0446
up:A4X3B7	stp:Strop_0890
up:A4SXE9	pnu:Pnuc_0947
up:P64077	sty:STY3081
up:P64077	stt:t2853
up:A6VUU9	mmw:Mmwyl1_1299
up:Q5WV02	lpf:lpl2015
up:A7ZFN1	cco:CCC13826_2093
up:Q38Y18	lsa:LCA_0607
up:Q2SSR3	mcp:MCAP_0213
up:B8CJP6	swp:swp_1356
up:Q3AVW5	sye:Syncc9902_2161
up:A8ZSY5	dol:Dole_0339
up:Q5X3L4	lpp:lpp2020
up:Q8F4T8	lil:LA_1951
up:A9NF93	acl:ACL_0402
up:Q03SL5	lbr:LVIS_0664
up:A4Y943	spc:Sputcn32_2757
up:A4WDW7	ent:Ent638_3233
up:A4XWS1	pmy:Pmen_3033
up:A6GZ69	fps:FP1309
up:B2U9C3	rpi:Rpic_0972
up:Q2NJ39	ayw:AYWB_437
up:A4YVC0	bra:BRADO4094
up:Q3AGS4	syd:Syncc9605_2476
up:B2GAM0	lfe:LAF_0366
up:A1TZ48	maq:Maqu_0921
up:Q88MF9	ppu:PP_1612
up:Q3KH92	pfo:Pfl01_1121
up:B0KSB9	ppg:PputGB1_1166
up:Q6AM97	dps:DP1799
up:B1JB38	ppw:PputW619_4063
up:Q1I646	pen:PSEEN4200
up:B3PJB3	cja:CJA_2225
up:A6VR00	asu:Asuc_2051
up:A1B9D2	pde:Pden_4060
up:A4SRC1	asa:ASA_3475
up:Q1D401	mxa:MXAN_4451
up:Q3IDM2	pha:PSHAa0742
up:Q8Y0B5	rso:RSc1129
up:Q0T1P7	sfv:SFV_2676
up:B4U9X7	hya:HY04AAS1_1253
up:Q47WR1	cps:CPS_4106
up:C0QRV6	pmx:PERMA_1636
up:Q5HB46	eru:Erum4840
up:Q5HB46	erw:ERWE_CDS_05060
up:B7J6R4	afr:AFE_0849
up:A6Q5K4	nis:NIS_1657
up:A0KGH3	aha:AHA_0821
up:Q89KV6	bja:bll4794
up:B0JMP6	mar:MAE_35090
up:Q65VZ7	msu:MS0256
up:A7H0M5	ccv:CCV52592_0615
up:P15178	rno:116483
up:Q922B2	mmu:226414
up:Q3SYZ4	bta:510162
up:Q5R9I5	pon:100172859
up:P14868	hsa:1615
up:Q03577	cel:CELE_B0464.1
up:P04802	sce:YLL018C
up:P08080	sme:SMc03104
up:Q00341	hsa:3069
up:Q8VDJ3	mmu:110611
up:P00829	bta:327675
up:P56480	mmu:11947
up:P10719	rno:171374
up:Q5ZLC5	gga:426673
up:P06576	hsa:506
up:Q05825	dme:Dmel_CG11154
up:P46561	cel:CELE_C34E10.6
up:Q4FP38	pub:SAR11_0230
up:P19023	zma:542267
up:Q8UC76	atu:Atu2622
up:Q01859	osa:4339546
up:P38482	cre:CHLREDRAFT_78348
up:Q2VZN2	mag:amb4139
up:Q92LK8	sme:SMc02501
up:Q5LNP1	sil:SPO3162
up:A4WUM7	rsq:Rsph17025_2201
up:Q3J431	rsp:RSP_2299
up:P22068	spo:SPAC222.12c
up:A6UDM1	smd:Smed_2922
up:Q28TJ6	jan:Jann_1049
up:P23704	ncr:NCU05430
up:Q9C5A9	ath:AT5G08680
up:C3M9S1	rhi:NGR_c31110
up:Q162S9	rde:RD1_3533
up:A8LJR4	dsh:Dshi_2934
up:P83484	ath:AT5G08690
up:P83483	ath:AT5G08670
up:P83483	ath:AT5G08690
up:Q11DD5	mes:Meso_3218
up:Q6NDD2	rpa:RPA0176
up:A6WXX1	oan:Oant_1105
up:A1B8P0	pde:Pden_3818
up:Q2J3I4	rpb:RPB_0265
up:Q3SVJ1	nwi:Nwi_0433
up:P49376	kla:KLLA0_D10703g
up:Q21CY7	rpc:RPC_0174
up:A8HS10	azc:AZC_4125
up:Q13DP2	rpd:RPD_0559
up:Q07UZ5	rpe:RPE_0280
up:P00830	sce:YJR121W
up:A7HT52	pla:Plav_1465
up:Q2N8Z2	eli:ELI_08785
up:Q2G5N5	nar:Saro_2402
up:Q0C100	hne:HNE_1892
up:Q1QQS8	nha:Nham_0529
up:B6JD09	oca:OCAR_4595
up:B6JD09	ocg:OCA5_c33490
up:Q98EV8	mlo:mll4060
up:Q1GEU8	sit:TM1040_2086
up:Q8FYR5	bms:BR1799
up:Q8FYR5	bsi:BS1330_I1793
up:Q57B88	bmb:BruAb1_1779
up:Q1GQS5	sal:Sala_2288
up:Q6G1W9	bhe:BH15320
up:A9IYW6	btr:BT_2464
up:A5FZ54	acr:Acry_1681
up:B3PQ68	rec:RHECIAT_CH0004151
up:Q2K3H0	ret:RHE_CH03870
up:A7IH31	xau:Xaut_2080
up:Q1RKD7	rbe:RBE_0096
up:A5V3X5	swi:Swit_0623
up:A1UR49	bbk:BARBAKC583_0114
up:Q6FYM3	bqu:BQ12230
up:A8GY40	rbo:A1I_07460
up:Q4UK18	rfe:RF_1266
up:Q89X74	bja:bll0440
up:A8F2U0	rms:RMA_1252
up:A5E950	bbt:BBta_0408
up:Q1MAZ2	rle:RL4407
up:A8GPZ4	rak:A1C_06190
up:A8GTS6	rri:A1G_06760
up:A4YKE0	bra:BRADO0419
up:O50290	rpr:RP801
up:B5ZSN7	rlt:Rleg2_3652
up:A8F004	rcm:A1E_05105
up:A9H9A8	gdi:GDI0696
up:A9H9A8	gdj:Gdia_1313
up:C3PLT1	raf:RAF_ORF1126
up:C4K227	rpk:RPR_04920
up:Q92G88	rco:RC1235
up:Q5NQY9	zmo:ZMO0241
up:Q68VU8	rty:RT0788
up:C6E9F1	gem:GM21_4035
up:A0LDA0	mgm:Mmc1_3458
up:Q74GY0	gsu:GSU0113
up:Q5FRC5	gox:GOX1313
up:Q39Q56	gme:Gmet_3406
up:B5EFI7	gbm:Gbem_3950
up:B9LZ84	geo:Geob_0447
up:B3EA01	glo:Glov_3170
up:A5G9D8	gur:Gura_4263
up:B0T335	cak:Caul_4737
up:Q0BQE8	gbe:GbCGDNIH1_2056
up:A8MJV9	aoe:Clos_2560
up:A1AP52	ppd:Ppro_1507
up:A1ALL7	ppd:Ppro_0606
up:Q0AKW0	mmr:Mmar10_2802
up:A7HIX7	afw:Anae109_4495
up:Q8KAC9	cte:CT2234
up:B3CN17	wpi:WP1157
up:A7H1I1	cjd:JJD26997_0114
up:Q8RGE2	fnu:FN0358
up:A6TK65	amt:Amet_0353
up:C0R5I6	wri:WRi_001920
up:Q73IG3	wol:WD_0203
up:P42465	cpc:Cpar_0045
up:Q5HX59	cjr:CJE0102
up:Q3A605	pca:Pcar_0949
up:Q5GRU7	wbm:Wbm0689
up:Q39ZU1	pca:Pcar_3131
up:Q9A2V9	ccr:CC_3447
up:B8J439	dds:Ddes_2188
up:A9F3R4	scl:sce4444
up:Q72E04	dvu:DVU0775
up:A0RR26	cff:CFF8240_1525
up:B8DRD2	dvm:DvMF_2831
up:B9KES3	cla:CLA_0195
up:A5CYE2	pth:PTH_2812
up:B3EDQ7	cli:Clim_0029
up:B0THN2	hmo:HM1_1104
up:A8EV70	abu:Abu_1595
up:A1BCJ2	cph:Cpha266_0049
up:Q3AP13	cch:Cag_2014
up:A6Q4C0	nis:NIS_1220
up:B3EJK9	cpb:Cphamn1_0031
up:B4SAN6	pph:Ppha_0048
up:Q3A946	chy:CHY_2545
up:Q2IHQ2	ade:Adeh_4348
up:A7ZC37	cco:CCC13826_0917
up:Q180W5	cdf:CD630_34680
up:Q180W5	pdc:CDIF630_03779
up:Q3YS09	ecn:Ecaj_0459
up:Q2GGP9	ech:ECH_0573
up:Q3B6W8	plt:Plut_0021
up:B2IUL2	npu:Npun_R4417
up:A7H017	ccv:CCV52592_1738
up:A4SC45	pvi:Cvib_0025
up:A7I177	cha:CHAB381_0687
up:Q313W0	dde:Dde_0985
up:Q1MRB8	lip:LI0403
up:P06540	ana:all5039
up:Q2GD08	nse:NSE_0763
up:Q1CX36	mxa:MXAN_6923
up:Q3MAS0	ava:Ava_2298
up:A1JTC6	yen:YE4206
up:Q5FGY3	erg:ERGA_CDS_04710
up:Q5HB71	eru:Erum4590
up:Q5HB71	erw:ERWE_CDS_04810
up:B1JFU1	ppw:PputW619_5200
up:Q663Q8	yps:YPTB3967
up:Q663Q8	ypo:BZ17_2608
up:B3QUP6	cts:Ctha_0481
up:A8A6J5	ecx:EcHS_A3948
up:A0Q2Z4	cno:NT01CX_0530
up:B9L7Y7	nam:NAMH_0322
up:P0ABB6	ece:Z5230
up:P0ABB6	ecs:ECs4674
up:Q2LR05	sat:SYN_00544
up:Q0A4M8	aeh:Mlg_2869
up:A6QB59	sun:SUN_1771
up:B4F0E7	pmr:PMI3064
up:B5RFW3	seg:SG3568
up:B2VCA4	eta:ETA_34750
up:Q329S1	sdy:SDY_4016
up:Q5PKX2	spt:SPA3704
up:Q7NA94	plu:plu0040
up:Q57HX9	sec:SCH_3777
up:B0KRA8	ppg:PputGB1_5431
up:A8G7M8	spe:Spro_0008
up:B9MS68	ate:Athe_1424
up:Q5KUJ3	gka:GK3358
up:Q24MP1	dsy:DSY4912
up:Q6AQ10	dps:DP0834
up:B8FZ34	dhd:Dhaf_4791
up:B7GMF3	afl:Aflv_2702
up:Q4ZL24	psb:Psyr_5121
up:A7MMW9	esa:ESA_04006
up:A4XKX0	csc:Csac_1970
up:A8ACN6	cko:CKO_00070
up:Q48BG5	psp:PSPPH_5207
up:Q87TT4	pst:PSPTO_5599
up:A4J999	drm:Dred_3150
up:Q9K6H5	bha:BH3754
up:Q88BX4	ppu:PP_5413
up:C5BF40	eic:NT01EI_3912
up:A0LLF8	sfu:Sfum_2582
up:A4ITI9	gtn:GTNG_3304
up:Q2GKK8	aph:APH_0494
up:B5XZM4	kpe:KPK_5544
up:C5D990	gwc:GWCH70_3303
up:Q2NQ86	sgl:SG2414
up:A6TG36	kpn:KPN_04137
up:C3K1E6	pfs:PFLU_6118
up:Q72XE8	bca:BCE_5430
up:A4WGF5	ent:Ent638_4132
up:B5YI24	tye:THEYE_A0241
up:Q6CYJ5	eca:ECA4512
up:C0Z776	bbe:BBR47_54480
up:A8F3K2	tle:Tlet_0166
up:Q814W2	bce:BC5306
up:A7GV56	bcy:Bcer98_3825
up:Q67TB7	sth:STH91
up:B3CRK6	ott:OTT_0589
up:B7IQV8	bcg:BCG9842_B5524
up:C6DJH2	pct:PC1_4257
up:A5N3H7	ckl:CKL_3688
up:A5CDA5	ots:OTBS_0738
up:A1WZT1	hha:Hhal_2430
up:A8HAG3	spl:Spea_4240
up:A8G1W5	sse:Ssed_4486
up:Q04S18	lbj:LBJ_1752
up:B8GRB8	tgr:Tgr7_3305
up:A9VSA3	bwe:BcerKBAB4_5103
up:Q72SX9	lic:LIC_11243
up:Q223D6	rfr:Rfer_0106
up:B0SDA5	lbf:LBF_0778
up:Q65DX4	bli:BL04000
up:Q65DX4	bld:BLi03926
up:Q7VJ21	hhe:HH_0429
up:P42470	wsu:WS0516
up:Q1I2I7	pen:PSEEN5542
up:B7JGN0	bcu:BCAH820_5396
up:B8CVU5	swp:swp_5156
up:A1TJ41	aav:Aave_0372
up:A7HJV7	fno:Fnod_0325
up:A8ZUA1	dol:Dole_0603
up:B8FGT4	dal:Dalk_3626
up:A6LQH6	cbe:Cbei_0418
up:B1KSS8	cbl:CLK_3331
up:P12698	bmq:BMQ_5148
up:B0TQF4	shl:Shal_4294
up:Q4FQ37	par:Psyc_2024
up:A4YCH8	spc:Sputcn32_3956
up:B1IE34	cbb:CLD_0629
up:Q6FFK0	aci:ACIAD0187
up:A4Y187	pmy:Pmen_4607
up:Q0HPG1	shm:Shewmr7_4017
up:Q630U3	bcz:BCE33L5005
up:Q3J6N1	noc:Noc_3074
up:B1I6J7	dau:Daud_2137
up:A0KQX8	aha:AHA_4262
up:Q6MGM7	bba:Bd3897
up:A3DAR4	sbl:Sbal_4366
up:Q0HD79	she:Shewmr4_3925
up:A7FQH9	cba:CLB_0192
up:Q30QQ1	tdn:Suden_1403
up:B1KQ34	swd:Swoo_4898
up:Q9HT20	pae:PA5554
up:C1FQP5	cby:CLM_0200
up:P22478	bpf:BpOF4_06850
up:Q7P095	cvi:CV_0672
up:B2TK00	cbk:CLL_A0498
up:P19366	ath:ArthCp029
up:Q1Q899	pcr:Pcryo_2327
up:Q60CR4	mca:MCA0012
up:C1F3N6	aca:ACP_1028
up:B2UZK0	cbt:CLH_0490
up:Q65Q07	msu:MS2346
up:Q3K441	pfo:Pfl01_5730
up:P37809	bsu:BSU36810
up:Q2JX57	cya:CYA_0420
up:Q12HQ1	sdn:Sden_3752
up:A3QJR0	slo:Shew_3845
up:Q3SF66	tbd:Tbd_2797
up:Q7V049	pmm:PMM1438
up:A6GVV9	fps:FP0114
up:Q4K3A9	pfl:PFL_6216
up:A2BYG3	pmc:P9515_16171
up:B8I579	cce:Ccel_0272
up:A4STP3	asa:ASA_4350
up:Q11Y90	chu:CHU_0336
